Node,CropType,BloodSugar,Production,WaterUsage,Affordability
4,Millet,0.08236491680145264,0.8405226469039917,0.6179445385932922,0.6809626817703247
5,Millet,0.2896443009376526,0.11392056941986084,0.1495763063430786,0.32153040170669556
6,Millet,0.6517602801322937,0.5166624188423157,0.5548118948936462,0.08953166007995605
7,Millet,0.8923251628875732,0.6020787358283997,0.33747947216033936,0.5985915660858154
8,Rice,0.879217803478241,0.20831942558288574,0.8926148414611816,0.8564677834510803
9,Millet,0.14654529094696045,0.3554057478904724,0.5346404910087585,0.6524479389190674
0,Millet,0.8993374109268188,0.5531396269798279,0.8795262575149536,0.6727861762046814
1,Rice,0.6611873507499695,0.18657904863357544,0.814756453037262,0.6119884848594666
2,Rice,0.3459283709526062,0.46035903692245483,0.14535796642303467,0.7789406180381775
3,Rice,0.13408732414245605,0.014553546905517578,0.4377012252807617,0.06996601819992065
4,Rice,0.4203241467475891,0.3179571032524109,0.4946140646934509,0.3224943280220032
5,Rice,0.21688342094421387,0.748769998550415,0.696516215801239,0.6259134411811829
6,Millet,0.5221603512763977,0.20129501819610596,0.9808476567268372,0.9072183966636658
7,Millet,0.6754838824272156,0.7000462412834167,0.35935819149017334,0.24351656436920166
8,Millet,0.07383251190185547,0.3097551465034485,0.5181145668029785,0.45417386293411255
9,Rice,0.708543062210083,0.8298027515411377,0.9091368913650513,0.2679615020751953
0,Rice,0.5481183528900146,0.38819950819015503,0.7757327556610107,0.6913960576057434
1,Rice,0.6204042434692383,0.7573615908622742,0.2929266095161438,0.49064791202545166
2,Millet,0.5435763001441956,0.8884320259094238,0.23309636116027832,0.5240517258644104
3,Rice,0.5455873608589172,0.9709636569023132,0.3811783194541931,0.9366697669029236
4,Millet,0.10643857717514038,0.8202970027923584,0.9819748401641846,0.06254476308822632
5,Rice,0.8132126331329346,0.7258367538452148,0.16440337896347046,0.5047476887702942
6,Rice,0.6773796677589417,0.7947946786880493,0.7989886403083801,0.8325506448745728
7,Millet,0.2756354808807373,0.3908894658088684,0.8725754618644714,0.4910814166069031
8,Millet,0.1476231813430786,0.45779651403427124,0.47704070806503296,0.3548237085342407
9,Rice,0.695955753326416,0.12520712614059448,0.044036269187927246,0.35576844215393066
0,Millet,0.32970112562179565,0.4939713478088379,0.9124593734741211,0.3495903015136719
1,Rice,0.3641481399536133,0.4127287268638611,0.967848539352417,0.7218955755233765
2,Millet,0.7440435886383057,0.8297226428985596,0.7377748489379883,0.8701713681221008
3,Rice,0.8407729268074036,0.35972559452056885,0.5152100324630737,0.7489729523658752
4,Rice,0.2721746563911438,0.5291991233825684,0.8375601768493652,0.36316347122192383
5,Rice,0.18045967817306519,0.07973676919937134,0.9730700254440308,0.7883216142654419
6,Millet,0.5907222032546997,0.8858550190925598,0.36839383840560913,0.3936975598335266
7,Millet,0.7065392732620239,0.8294059634208679,0.3785724639892578,0.13001763820648193
8,Millet,0.26021838188171387,0.5600504279136658,0.008908867835998535,0.9560091495513916
9,Rice,0.5488379597663879,0.8524540662765503,0.39795535802841187,0.07958805561065674
0,Rice,0.16703492403030396,0.5610976815223694,0.8236716389656067,0.5997130274772644
1,Millet,0.383855402469635,0.717785656452179,0.32300716638565063,0.5259883999824524
2,Millet,0.9303424954414368,0.542213499546051,0.5683175325393677,0.36662518978118896
3,Rice,0.4613914489746094,0.8188628554344177,0.5258229374885559,0.36314815282821655
4,Millet,0.5269014239311218,0.3917689323425293,0.8729976415634155,0.4128878116607666
5,Rice,0.9035993814468384,0.4538366198539734,0.9166457056999207,0.5370538830757141
6,Millet,0.16430038213729858,0.7043882608413696,0.4098167419433594,0.4445124864578247
7,Millet,0.17924898862838745,0.13920313119888306,0.9867773056030273,0.7487161159515381
8,Millet,0.8119853734970093,0.5566547513008118,0.76656174659729,0.9304041862487793
9,Millet,0.10119509696960449,0.8270397186279297,0.39464783668518066,0.5279549360275269
0,Millet,0.25477516651153564,0.6710545420646667,0.20781171321868896,0.7003064155578613
1,Rice,0.630426287651062,0.3946796655654907,0.16121357679367065,0.7901633381843567
2,Millet,0.24548929929733276,0.8960607647895813,0.7188150882720947,0.15449535846710205
3,Millet,0.7242297530174255,0.5158219933509827,0.7601948380470276,0.615825355052948
4,Rice,0.7569088935852051,0.8468122482299805,0.884021520614624,0.4452463388442993
5,Millet,0.06005740165710449,0.21182513236999512,0.09295445680618286,0.7796259522438049
6,Millet,0.41753602027893066,0.4085606336593628,0.0409238338470459,0.18283450603485107
7,Millet,0.165117084980011,0.8445729613304138,0.29731976985931396,0.3798940181732178
8,Rice,0.5850211381912231,0.11708086729049683,0.7359871864318848,0.9340395331382751
9,Rice,0.1939341425895691,0.561907947063446,0.8299039006233215,0.6034717559814453
0,Millet,0.3705596327781677,0.8470965623855591,0.2703593969345093,0.8411676287651062
1,Millet,0.04287266731262207,0.43367254734039307,0.7276740074157715,0.15309208631515503
2,Millet,0.0297585129737854,0.1546650528907776,0.46138012409210205,0.56779944896698
3,Rice,0.22338265180587769,0.625540554523468,0.27316147089004517,0.8238619565963745
4,Millet,0.9824221134185791,0.04937857389450073,0.4006330966949463,0.26203101873397827
5,Millet,0.749392032623291,0.3716117739677429,0.577053964138031,0.9319109320640564
6,Rice,0.4073575735092163,0.7046418786048889,0.29256123304367065,0.42065954208374023
7,Millet,0.09975987672805786,0.5129678249359131,0.8196156620979309,0.43906307220458984
8,Millet,0.2018846869468689,0.7666893005371094,0.2277008295059204,0.9891853928565979
9,Rice,0.19549059867858887,0.2757299542427063,0.6021263003349304,0.4598563313484192
0,Millet,0.6025642156600952,0.08487707376480103,0.09384989738464355,0.5780108571052551
1,Rice,0.5761894583702087,0.40085405111312866,0.06419658660888672,0.4361201524734497
2,Rice,0.0721864104270935,0.8409357070922852,0.8355183601379395,0.14058566093444824
3,Millet,0.5661441087722778,0.7648537755012512,0.17365604639053345,0.9874839186668396
4,Millet,0.3067665100097656,0.7597380876541138,0.9394251108169556,0.5314426422119141
5,Rice,0.24634122848510742,0.0818413496017456,0.912164032459259,0.8330734968185425
6,Rice,0.42778897285461426,0.8830219507217407,0.09827899932861328,0.5875139832496643
7,Millet,0.8966508507728577,0.8754181265830994,0.5598952770233154,0.5019052624702454
8,Rice,0.21340644359588623,0.476284921169281,0.7876557111740112,0.6561580896377563
9,Rice,0.00699228048324585,0.4041396379470825,0.3058769106864929,0.43751096725463867
0,Millet,0.10612291097640991,0.7248008251190186,0.7189745903015137,0.29147398471832275
1,Millet,0.7690566778182983,0.5951484441757202,0.2990846037864685,0.00668710470199585
2,Millet,0.5870041847229004,0.12593001127243042,0.13385039567947388,0.533638060092926
3,Millet,0.1299077272415161,0.8092758655548096,0.06509906053543091,0.08746814727783203
4,Rice,0.4215047359466553,0.5591756701469421,0.5842875242233276,0.9762253165245056
5,Rice,0.7748387455940247,0.22285115718841553,0.27562904357910156,0.0967944860458374
6,Millet,0.23881560564041138,0.6766589283943176,0.6393336653709412,0.9518985748291016
7,Rice,0.9572539925575256,0.4148261547088623,0.6084514856338501,0.14997297525405884
8,Rice,0.07080262899398804,0.5281819105148315,0.9640605449676514,0.7639476656913757
9,Millet,0.08577156066894531,0.38322269916534424,0.6340699195861816,0.5041847825050354
0,Rice,0.7290119528770447,0.19288140535354614,0.6578190922737122,0.8083186149597168
1,Rice,0.7150006890296936,0.686734139919281,0.8529503345489502,0.8651675581932068
2,Rice,0.7732418775558472,0.036402225494384766,0.9014107584953308,0.1270763874053955
3,Millet,0.2569214701652527,0.30835288763046265,0.6544908285140991,0.5746431350708008
4,Millet,0.7255327105522156,0.7312774658203125,0.5536750555038452,0.2831396460533142
5,Millet,0.8794801831245422,0.8737487196922302,0.5378952026367188,0.5273178815841675
6,Rice,0.5036122798919678,0.11545407772064209,0.3982415199279785,0.24147379398345947
7,Rice,0.9100731611251831,0.6303726434707642,0.7279897928237915,0.5074091553688049
8,Millet,0.7041959166526794,0.2199106216430664,0.21826958656311035,0.835147500038147
9,Rice,0.9238519668579102,0.4959125518798828,0.09784567356109619,0.08893007040023804
0,Rice,0.04357612133026123,0.29081928730010986,0.4800525903701782,0.03870898485183716
1,Rice,0.4870905876159668,0.008587837219238281,0.925295889377594,0.8459228873252869
2,Rice,0.03462553024291992,0.398626446723938,0.2557936906814575,0.5973154306411743
3,Rice,0.8197630643844604,0.9807969331741333,0.975418746471405,0.8893349170684814
4,Rice,0.49413877725601196,0.5843803882598877,0.9356586933135986,0.09077012538909912
5,Millet,0.28816527128219604,0.5523396134376526,0.9911537766456604,0.5058185458183289
6,Rice,0.37722617387771606,0.030890226364135742,0.10328871011734009,0.6135035753250122
7,Rice,0.3219678997993469,0.6039547920227051,0.43828052282333374,0.9693464040756226
8,Rice,0.5141851902008057,0.6305721998214722,0.12404841184616089,0.10931277275085449
9,Rice,0.9259153008460999,0.4195535182952881,0.5862180590629578,0.056025028228759766
0,Millet,0.11870300769805908,0.6043576598167419,0.4247437119483948,0.4272754192352295
1,Millet,0.48563212156295776,0.636313796043396,0.005810797214508057,0.6294397711753845
2,Rice,0.9537538886070251,0.14888864755630493,0.4565720558166504,0.6882916688919067
3,Millet,0.957472562789917,0.9626230597496033,0.40609055757522583,0.18536698818206787
4,Rice,0.8380398750305176,0.4709888696670532,0.2532973289489746,0.1864159107208252
5,Millet,0.8333064913749695,0.20988410711288452,0.2668015956878662,0.4032739996910095
6,Rice,0.6352040767669678,0.20209044218063354,0.0715363621711731,0.0890764594078064
7,Millet,0.017261147499084473,0.7737748026847839,0.1437227725982666,0.500494122505188
8,Millet,0.5501514673233032,0.700031578540802,0.8172227740287781,0.8872760534286499
9,Millet,0.6678085327148438,0.4252539873123169,0.3490930199623108,0.7887126803398132
0,Millet,0.9594965577125549,0.7548699378967285,0.43958544731140137,0.22050034999847412
1,Rice,0.3746180534362793,0.2574571967124939,0.5168215036392212,0.8592812418937683
2,Millet,0.6577226519584656,0.1611272692680359,0.950868546962738,0.44294917583465576
3,Rice,0.0046402812004089355,0.8494400978088379,0.3140736222267151,0.8331874012947083
4,Millet,0.9809985756874084,0.49664735794067383,0.4207255244255066,0.560607373714447
5,Millet,0.168016254901886,0.9031811356544495,0.36646515130996704,0.64112788438797
6,Rice,0.6216017007827759,0.6961040496826172,0.8762547969818115,0.2895420789718628
7,Millet,0.6045733094215393,0.9411289095878601,0.29663604497909546,0.06132614612579346
8,Rice,0.3139481544494629,0.4655633568763733,0.870477020740509,0.22118210792541504
9,Rice,0.1940026879310608,0.8255237340927124,0.8611056804656982,0.08164060115814209
0,Rice,0.687623143196106,0.4259522557258606,0.26804566383361816,0.9395782351493835
1,Millet,0.20699775218963623,0.12440448999404907,0.1274111270904541,0.7862256169319153
2,Millet,0.19870179891586304,0.5176364183425903,0.8593268990516663,0.38801461458206177
3,Millet,0.7188134789466858,0.16629141569137573,0.8810070157051086,0.20839667320251465
4,Millet,0.4586053490638733,0.2258417010307312,0.15009957551956177,0.890078604221344
5,Millet,0.3372991681098938,0.8701931238174438,0.5436646938323975,0.770870566368103
6,Millet,0.5270540714263916,0.5792311429977417,0.5281530618667603,0.11322146654129028
7,Rice,0.6813195943832397,0.6384053826332092,0.6888933181762695,0.7499590516090393
8,Millet,0.7728976607322693,0.5052697658538818,0.1840881109237671,0.4415467381477356
9,Rice,0.1884443163871765,0.28798967599868774,0.1143142580986023,0.9340621829032898
0,Millet,0.3009234070777893,0.5314095616340637,0.0043291449546813965,0.2701066732406616
1,Millet,0.33486753702163696,0.8111971616744995,0.31262463331222534,0.698893666267395
2,Rice,0.17854738235473633,0.9148001074790955,0.422252893447876,0.8474444150924683
3,Rice,0.9041211009025574,0.6293079257011414,0.4462735652923584,0.2003135085105896
4,Rice,0.5619310140609741,0.824292778968811,0.46301621198654175,0.3446781635284424
5,Millet,0.8389336466789246,0.9167680144309998,0.9108448624610901,0.25810301303863525
6,Millet,0.9301419854164124,0.7305765151977539,0.8543062806129456,0.9480323791503906
7,Rice,0.4238892197608948,0.6932250261306763,0.920415997505188,0.3133775591850281
8,Rice,0.747973620891571,0.42310941219329834,0.6304486393928528,0.08725982904434204
9,Millet,0.5956728458404541,0.1809791922569275,0.0009456872940063477,0.4897957444190979
0,Rice,0.4688571095466614,0.201266348361969,0.4435553550720215,0.30411094427108765
1,Millet,0.09189587831497192,0.8666122555732727,0.5346571803092957,0.23305171728134155
2,Rice,0.9755493402481079,0.5603622198104858,0.32153964042663574,0.11306095123291016
3,Millet,0.2542533874511719,0.8335192799568176,0.7697194218635559,0.330702006816864
4,Millet,0.0659416913986206,0.136216938495636,0.5384775400161743,0.5475292205810547
5,Millet,0.5864925980567932,0.755744993686676,0.43928253650665283,0.455247700214386
6,Rice,0.6199972629547119,0.1294327974319458,0.2815799117088318,0.12499713897705078
7,Millet,0.5198825001716614,0.06459671258926392,0.6668626666069031,0.9046555757522583
8,Rice,0.7314189076423645,0.8497444987297058,0.49038267135620117,0.46077966690063477
9,Rice,0.549411952495575,0.9297057390213013,0.2067229151725769,0.6846755743026733
0,Millet,0.2129591703414917,0.5658717751502991,0.06346070766448975,0.9286260604858398
1,Millet,0.2950877547264099,0.07474344968795776,0.9004878401756287,0.6507553458213806
2,Rice,0.6566852927207947,0.23800724744796753,0.7419052124023438,0.1947009563446045
3,Rice,0.4926098585128784,0.7553566098213196,0.9980756044387817,0.9780762195587158
4,Millet,0.8944875001907349,0.7396829724311829,0.23468363285064697,0.22607988119125366
5,Millet,0.20236927270889282,0.14699792861938477,0.04789763689041138,0.70265132188797
6,Rice,0.2864243984222412,0.9696363806724548,0.28162771463394165,0.9850609302520752
7,Rice,0.1888747215270996,0.8962288498878479,0.06455689668655396,0.5037605166435242
8,Rice,0.6854775547981262,0.93621826171875,0.8183813691139221,0.07054781913757324
9,Rice,0.4318684935569763,0.46383440494537354,0.32965439558029175,0.23595303297042847
0,Rice,0.7574889659881592,0.8260570168495178,0.18749451637268066,0.864189863204956
1,Rice,0.18720752000808716,0.7392265796661377,0.8197970986366272,0.11940854787826538
2,Rice,0.21489232778549194,0.3357747197151184,0.9142417907714844,0.5145468711853027
3,Rice,0.14129561185836792,0.5628270506858826,0.2842087745666504,0.7760612368583679
4,Rice,0.5193517208099365,0.6526700258255005,0.16219288110733032,0.5850889086723328
5,Millet,0.39480215311050415,0.8774303197860718,0.8910055160522461,0.7888104319572449
6,Rice,0.8263697624206543,0.5987868905067444,0.916847825050354,0.3179340362548828
7,Rice,0.35168707370758057,0.7696340680122375,0.34472113847732544,0.6210582256317139
8,Rice,0.8936240673065186,0.40714800357818604,0.7898845076560974,0.7840787172317505
9,Rice,0.2158070206642151,0.2013748288154602,0.4270126223564148,0.8570133447647095
0,Millet,0.8192591667175293,0.5381165742874146,0.39930057525634766,0.9066919088363647
1,Millet,0.3169471025466919,0.11583858728408813,0.3096170425415039,0.6145774126052856
2,Millet,0.5553122162818909,0.12666213512420654,0.7507528066635132,0.008414983749389648
3,Rice,0.5487664341926575,0.6322023272514343,0.9866303205490112,0.372070848941803
4,Millet,0.2789041996002197,0.5551350116729736,0.81690514087677,0.32257914543151855
5,Millet,0.782311201095581,0.5305531024932861,0.8426624536514282,0.1774614453315735
6,Millet,0.27269941568374634,0.5580365657806396,0.7035440802574158,0.38828301429748535
7,Rice,0.8797406554222107,0.955012321472168,0.35512566566467285,0.19437015056610107
8,Rice,0.28487759828567505,0.5345193147659302,0.36770719289779663,0.3364579677581787
9,Millet,0.44169580936431885,0.8071849346160889,0.10775488615036011,0.6879824995994568
0,Millet,0.101787269115448,0.6158009767532349,0.46630311012268066,0.4661175608634949
1,Millet,0.8139484524726868,0.5754592418670654,0.3309437036514282,0.0357896089553833
2,Rice,0.9907346963882446,0.7263709306716919,0.052918076515197754,0.44190269708633423
3,Millet,0.4699038863182068,0.0883110761642456,0.45392048358917236,0.44386428594589233
4,Millet,0.5584349632263184,0.395729124546051,0.8366233706474304,0.30981647968292236
5,Rice,0.8286049962043762,0.07691347599029541,0.4362497329711914,0.3566199541091919
6,Millet,0.4055612087249756,0.18334561586380005,0.37035566568374634,0.9161492586135864
7,Rice,0.299670934677124,0.8907830119132996,0.3443811535835266,0.5819529891014099
8,Rice,0.7191179394721985,0.9371970891952515,0.5108925104141235,0.40388715267181396
9,Millet,0.21107912063598633,0.4461190700531006,0.5578050017356873,0.975572407245636
0,Rice,0.7613891959190369,0.19267845153808594,0.2989647388458252,0.5546669363975525
1,Millet,0.8635485768318176,0.5512852072715759,0.5872396230697632,0.5863632559776306
2,Millet,0.49443554878234863,0.3882642984390259,0.19024711847305298,0.907757580280304
3,Rice,0.1381503939628601,0.7446963787078857,0.15658241510391235,0.1472277045249939
4,Millet,0.018522322177886963,0.2870458960533142,0.04951411485671997,0.3015071749687195
5,Millet,0.11894536018371582,0.014918088912963867,0.8827295899391174,0.11486196517944336
6,Rice,0.3104994297027588,0.951637864112854,0.3627898097038269,0.4271734356880188
7,Rice,0.8185099959373474,0.45659852027893066,0.8605052828788757,0.7606058120727539
8,Rice,0.622359573841095,0.8078495860099792,0.8720683455467224,0.5951066017150879
9,Rice,0.8146188259124756,0.31668293476104736,0.46546852588653564,0.4536219835281372
0,Millet,0.528695285320282,0.7100548148155212,0.9834714531898499,0.2586454153060913
1,Millet,0.10648870468139648,0.8643013834953308,0.6692613959312439,0.6444306373596191
2,Rice,0.48597002029418945,0.5727559328079224,0.5097659230232239,0.44523704051971436
3,Millet,0.23719418048858643,0.5743526816368103,0.1710224151611328,0.47371774911880493
4,Millet,0.4723432660102844,0.03535187244415283,0.4569748640060425,0.7370606064796448
5,Millet,0.26440227031707764,0.6396206617355347,0.3808426260948181,0.38107991218566895
6,Rice,0.43645721673965454,0.9098430275917053,0.6881884932518005,0.22300457954406738
7,Millet,0.01617342233657837,0.6318232417106628,0.9552983641624451,0.924577534198761
8,Rice,0.8738493919372559,0.21556365489959717,0.402812123298645,0.7121924161911011
9,Rice,0.8876908421516418,0.8469781875610352,0.2683538794517517,0.22764164209365845
0,Millet,0.2662753462791443,0.018410921096801758,0.4877498745918274,0.6398460268974304
1,Rice,0.9493944644927979,0.9900003671646118,0.6369200944900513,0.7986095547676086
2,Rice,0.17566758394241333,0.5014159679412842,0.31689453125,0.3932874798774719
3,Rice,0.2354525923728943,0.29413753747940063,0.2792872190475464,0.3075796961784363
4,Millet,0.9027482867240906,0.8126583099365234,0.22557199001312256,0.9066562056541443
5,Millet,0.08971512317657471,0.5720604658126831,0.7554965615272522,0.054482221603393555
6,Rice,0.2740045189857483,0.005434572696685791,0.5554960370063782,0.38047927618026733
7,Rice,0.7835912704467773,0.05731290578842163,0.6935367584228516,0.3061208724975586
8,Rice,0.5168547034263611,0.47021520137786865,0.5743067860603333,0.8994812965393066
9,Rice,0.7412531971931458,0.8956109881401062,0.21656793355941772,0.4692968726158142
0,Rice,0.5605775713920593,0.7048385739326477,0.8669508695602417,0.27375680208206177
1,Millet,0.569542407989502,0.9353181719779968,0.8959934115409851,0.6065775752067566
2,Rice,0.7312666177749634,0.9533736705780029,0.8330349922180176,0.3409090042114258
3,Millet,0.13481920957565308,0.13950055837631226,0.9870893359184265,0.23382484912872314
4,Rice,0.32230502367019653,0.24169981479644775,0.6502123475074768,0.470481276512146
5,Rice,0.924454391002655,0.742840051651001,0.5523832440376282,0.8773556351661682
6,Millet,0.6484839916229248,0.40485328435897827,0.9911395907402039,0.6181206107139587
7,Millet,0.5385385155677795,0.30258727073669434,0.24103641510009766,0.8032520413398743
8,Rice,0.7752886414527893,0.43295103311538696,0.27486807107925415,0.4058986306190491
9,Rice,0.8535037040710449,0.9764875173568726,0.2972215414047241,0.038426876068115234
0,Millet,0.38621675968170166,0.5636469125747681,0.9018515348434448,0.8584870100021362
1,Rice,0.27919262647628784,0.6186982989311218,0.14228415489196777,0.8528414368629456
2,Rice,0.8361974358558655,0.6844355463981628,0.7616127729415894,0.8538878560066223
3,Rice,0.10443222522735596,0.22596430778503418,0.8127451539039612,0.06714606285095215
4,Rice,0.10185384750366211,0.8234527111053467,0.6281870603561401,0.9736760854721069
5,Millet,0.2517220377922058,0.8918722867965698,0.5568299889564514,0.30596691370010376
6,Rice,0.052912116050720215,0.2867591381072998,0.052798688411712646,0.7090067267417908
7,Millet,0.47457998991012573,0.4443153142929077,0.9110440611839294,0.051299452781677246
8,Rice,0.4861621856689453,0.6194480061531067,0.4736849069595337,0.7410771250724792
9,Millet,0.7647069692611694,0.6600426435470581,0.881691038608551,0.35254448652267456
0,Rice,0.26829326152801514,0.6151298880577087,0.10296541452407837,0.12331223487854004
1,Millet,0.16087359189987183,0.8502742052078247,0.22561603784561157,0.42789292335510254
2,Millet,0.6283500790596008,0.41385215520858765,0.7278297543525696,0.8016392588615417
3,Millet,0.39262402057647705,0.6292811036109924,0.010110795497894287,0.15784883499145508
4,Rice,0.357841432094574,0.21649163961410522,0.03365439176559448,0.5992096066474915
5,Millet,0.1749720573425293,0.24265223741531372,0.12505537271499634,0.1442413330078125
6,Millet,0.239946186542511,0.13707947731018066,0.34036940336227417,0.6105062961578369
7,Rice,0.3617478013038635,0.3901514410972595,0.9442840218544006,0.21197164058685303
8,Millet,0.7923901677131653,0.9054294228553772,0.7400803565979004,0.1722886562347412
9,Millet,0.9268808364868164,0.9300275444984436,0.6504035592079163,0.9368183612823486
0,Rice,0.04770362377166748,0.5080565810203552,0.3456960916519165,0.9442199468612671
1,Rice,0.8761695027351379,0.06711608171463013,0.8919594883918762,0.6923806071281433
2,Millet,0.09590548276901245,0.08429878950119019,0.22552043199539185,0.19072449207305908
3,Millet,0.17128896713256836,0.23081445693969727,0.11020100116729736,0.6786319613456726
4,Millet,0.1802249550819397,0.24513846635818481,0.09061253070831299,0.1897171139717102
5,Rice,0.6325411796569824,0.0009670853614807129,0.005073964595794678,0.6004564762115479
6,Rice,0.5907577276229858,0.6009306907653809,0.6784457564353943,0.5524548292160034
7,Millet,0.07574224472045898,0.5411815047264099,0.1948399543762207,0.507881760597229
8,Millet,0.3396069407463074,0.24362200498580933,0.3947746753692627,0.04431295394897461
9,Rice,0.3616054058074951,0.19197416305541992,0.6175908446311951,0.3617846965789795
0,Millet,0.10845828056335449,0.9996734857559204,0.6089872121810913,0.9255867600440979
1,Rice,0.018030107021331787,0.23903286457061768,0.3052063584327698,0.5123608708381653
2,Rice,0.6508234143257141,0.13552653789520264,0.421208918094635,0.18393123149871826
3,Millet,0.470079243183136,0.5655346512794495,0.6268327236175537,0.27463996410369873
4,Millet,0.7727622985839844,0.25131672620773315,0.7083413600921631,0.8111730217933655
5,Millet,0.36601531505584717,0.16091293096542358,0.5909490585327148,0.12509918212890625
6,Rice,0.6928756237030029,0.18249958753585815,0.43004482984542847,0.8957028388977051
7,Rice,0.10864686965942383,0.6052952408790588,0.021372675895690918,0.7598879337310791
8,Millet,0.4917900562286377,0.5199570059776306,0.09880363941192627,0.021218419075012207
9,Rice,0.15924429893493652,0.745779275894165,0.35062992572784424,0.506003737449646
0,Millet,0.418334424495697,0.21249037981033325,0.8575934171676636,0.2277003526687622
1,Rice,0.5361243486404419,0.3890026807785034,0.46646034717559814,0.6119239926338196
2,Millet,0.6565552949905396,0.2726403474807739,0.7560113668441772,0.9294914603233337
3,Rice,0.3386859893798828,0.8994945883750916,0.6231486797332764,0.4805421233177185
4,Millet,0.8680397272109985,0.7857778072357178,0.1280066967010498,0.25288569927215576
5,Rice,0.9914137125015259,0.03702092170715332,0.8832617402076721,0.19740372896194458
6,Rice,0.4156697392463684,0.47566115856170654,0.7668892741203308,0.8292552828788757
7,Rice,0.019499659538269043,0.4772717356681824,0.8595079779624939,0.19897562265396118
8,Millet,0.3219591975212097,0.8975867629051208,0.23625558614730835,0.9707481861114502
9,Rice,0.5131998062133789,0.8785912394523621,0.7108551263809204,0.48025190830230713
0,Millet,0.5618351697921753,0.27721714973449707,0.47270238399505615,0.5364066958427429
1,Millet,0.20339983701705933,0.5322203636169434,0.29732251167297363,0.8199135065078735
2,Millet,0.9067670702934265,0.08170616626739502,0.15440309047698975,0.37138283252716064
3,Rice,0.04768913984298706,0.3449873924255371,0.4664030075073242,0.033239781856536865
4,Rice,0.7051813006401062,0.8830646872520447,0.47101694345474243,0.6024174690246582
5,Rice,0.952684760093689,0.7656304240226746,0.7449800968170166,0.8670570850372314
6,Rice,0.5013434290885925,0.42821645736694336,0.7819324135780334,0.8542901873588562
7,Millet,0.10483896732330322,0.8661892414093018,0.6968525052070618,0.9829167127609253
8,Rice,0.5744327902793884,0.35792791843414307,0.4633575677871704,0.5888237953186035
9,Millet,0.943280041217804,0.5677461624145508,0.8376065492630005,0.0013326406478881836
0,Rice,0.7908677458763123,0.03942728042602539,0.8583150506019592,0.27759313583374023
1,Rice,0.7237892746925354,0.6555747389793396,0.8699082732200623,0.8723261952400208
2,Millet,0.6197056174278259,0.44304507970809937,0.5085844993591309,0.12419342994689941
3,Millet,0.8038992881774902,0.3839852213859558,0.6209598183631897,0.8217853903770447
4,Rice,0.9322361350059509,0.82651686668396,0.5935365557670593,0.23644721508026123
5,Millet,0.8075379729270935,0.3111013174057007,0.877914547920227,0.08530682325363159
6,Millet,0.5647024512290955,0.547035276889801,0.48053109645843506,0.34163230657577515
7,Rice,0.8811393976211548,0.35946929454803467,0.9061311483383179,0.8314769268035889
8,Rice,0.44490861892700195,0.2739498019218445,0.1844307780265808,0.5612074732780457
9,Millet,0.9702450633049011,0.9775403738021851,0.3962262272834778,0.31278806924819946
0,Millet,0.658348560333252,0.21192991733551025,0.4441676139831543,0.13008391857147217
1,Rice,0.324354350566864,0.4091613292694092,0.2512795329093933,0.10210925340652466
2,Rice,0.07697325944900513,0.08600568771362305,0.2490994930267334,0.5751146078109741
3,Millet,0.4653046131134033,0.3300820589065552,0.7544280886650085,0.626694917678833
4,Rice,0.8348954916000366,0.6407743692398071,0.6305612921714783,0.08305436372756958
5,Rice,0.10355037450790405,0.02676171064376831,0.3526776432991028,0.7482874989509583
6,Rice,0.6349670886993408,0.36781495809555054,0.06435692310333252,0.3015611171722412
7,Rice,0.6801515817642212,0.24310803413391113,0.1396651268005371,0.8476294875144958
8,Rice,0.13122707605361938,0.31219714879989624,0.27328234910964966,0.7108458280563354
9,Rice,0.0855032205581665,0.18139046430587769,0.6556901335716248,0.02949047088623047
0,Millet,0.13899683952331543,0.24034839868545532,0.04410141706466675,0.8080587387084961
1,Millet,0.9179905652999878,0.48978227376937866,0.6146484613418579,0.9040183424949646
2,Rice,0.03109687566757202,0.3613429665565491,0.7014381289482117,0.17886418104171753
3,Rice,0.9759018421173096,0.6013137102127075,0.856225848197937,0.8061889410018921
4,Millet,0.3635059595108032,0.6906821727752686,0.91008460521698,0.2261449098587036
5,Millet,0.1212581992149353,0.4365556240081787,0.6959635019302368,0.25262588262557983
6,Rice,0.8007128834724426,0.814027726650238,0.4128357768058777,0.6565341353416443
7,Millet,0.557804524898529,0.8882268071174622,0.4777713418006897,0.3495659828186035
8,Millet,0.5035427808761597,0.00768357515335083,0.4345307946205139,0.3628529906272888
9,Millet,0.5551254749298096,0.26702409982681274,0.33252084255218506,0.6617698669433594
0,Millet,0.13445264101028442,0.17846083641052246,0.28710800409317017,0.13955360651016235
1,Rice,0.4667400121688843,0.936762273311615,0.316276490688324,0.9529896378517151
2,Millet,0.1298540234565735,0.18393820524215698,0.2619780898094177,0.9787179827690125
3,Rice,0.26564836502075195,0.17692697048187256,0.5348517894744873,0.751576840877533
4,Millet,0.047511398792266846,0.8222326636314392,0.751170814037323,0.23578894138336182
5,Rice,0.5274598002433777,0.7515187859535217,0.673128604888916,0.9308927059173584
6,Rice,0.5514580607414246,0.10218340158462524,0.1432204246520996,0.1635645627975464
7,Millet,0.7036755084991455,0.22055089473724365,0.6596400737762451,0.13227617740631104
